ensemblID	IPS_ctrl	IPS_polg	NSC_ctrl	NSC_polg
ENSG00000000003	97.8557597881511	89.4814270944335	97.6809510229181	85.674836382033
ENSG00000000005	23.9360498171719	13.458108211097	15.6086839206065	40.0245751662166
ENSG00000000419	88.3307868467302	87.5361725977572	84.729361020848	82.3625819296277
ENSG00000000457	43.2359738355003	44.368749738508	51.5531316648892	54.2816139311172
ENSG00000000460	70.3330887026374	68.8110370860678	52.4473160482313	44.5566903346217
ENSG00000000938	5.80857068631664	5.84713140781384	1.21352992342975	0.228248281174977
ENSG00000000971	0.237566481141979	0.163917441332646	106.546073420101	114.340238927718
ENSG00000001036	92.8468459449533	92.7617175098232	93.3905369101467	91.5414276498937
ENSG00000001084	87.688288654524	83.387373911638	66.2823046573308	65.1031879476534
ENSG00000001167	81.7678290816682	80.0100308711369	88.5868258540318	87.9416447418232
ENSG00000001460	50.5936478013123	54.1642051506736	35.3609407641136	31.0318723768656
ENSG00000001461	59.509761685571	60.9213713317227	71.2281344104114	63.0512718731145
ENSG00000001497	99.4934944981512	101.829836340625	86.3321477545667	82.4144654468205
ENSG00000001561	41.8594125490413	45.8487579423048	19.2127664952228	18.1041122488858
ENSG00000001617	82.4307287772292	84.1904401219738	54.451262147502	59.9075168600432
ENSG00000001626	11.1001835112333	13.7576264058427	0.480133094862826	0.237270701705327
ENSG00000001629	86.778063871716	88.1753711026234	92.5849496679075	98.4073422895981
ENSG00000001630	99.9976701134969	101.508677254338	106.776476245158	105.885328053436
ENSG00000001631	76.052438943632	74.4988407145382	71.6253282328467	74.6272064695499
ENSG00000002016	44.6905294509858	40.294407318885	44.261855937686	44.9560735185939
ENSG00000002330	57.5201304843008	58.0029810605996	80.1946151782554	78.6974832776146
ENSG00000002549	82.2511705448825	88.6194967100133	84.6538915782769	87.5971155479371
ENSG00000002586	86.1653627017532	79.8350878272366	133.638069418618	135.860519901122
ENSG00000002587	13.9963649324265	17.328684794306	25.3801490407045	14.358395879993
ENSG00000002745	3.6859487791915	4.86636991363257	17.2590669060535	5.21364884230324
ENSG00000002746	35.4487874212608	37.3067938749553	16.4972179982977	22.2020265513965
ENSG00000002822	70.3760563560107	73.9732459847941	74.5994645178761	72.7484673302343
ENSG00000002834	120.926786750992	121.576098480331	141.020070665861	141.595998843721
ENSG00000002919	68.4454336568657	67.9306036211713	67.5608996307393	65.1023022806308
ENSG00000002933	3.76787352442584	3.20149075502672	0.709297126407056	0.704305669284963
ENSG00000003056	98.8298989225645	99.6047256280896	103.346833323522	99.3818153255059
ENSG00000003096	57.2219476655443	54.3984409912961	39.6839784832284	33.8194751670628
ENSG00000003137	4.33323592060574	7.05127702638698	22.0136176895526	17.3205586099579
ENSG00000003147	73.1189774838112	73.8918554387006	14.4673895212873	10.2900674537666
ENSG00000003249	86.0110383686356	85.585955513425	46.1937547207428	38.3865822104809
ENSG00000003393	86.0865378157338	88.1439262754859	90.6112023100492	87.8730205746305
ENSG00000003400	28.1039786073293	33.3958764416303	13.2354458139501	9.11779744496319
ENSG00000003402	57.6007062536729	56.5505692243985	79.296941665387	81.6013054026079
ENSG00000003436	25.1199556335875	29.5003028134132	99.2664236796737	106.519828946696
ENSG00000003509	71.8394929685677	76.3640753113391	58.0147619122241	59.7545600263551
ENSG00000003756	84.3704469670035	88.0862851083366	105.159717854642	109.86069256801
ENSG00000003987	44.2073574344804	47.8337024005404	11.3775182993183	11.5094509696019
ENSG00000003989	81.4392471969938	79.9039057841085	73.6578896129481	93.1330237954345
ENSG00000004059	100.073472212475	99.5333833556129	102.038966521834	101.472490202985
ENSG00000004139	39.9363667245711	38.4178372295819	65.4212710727696	67.7362716919317
ENSG00000004142	94.6909460057154	94.0478130957496	96.6080613245696	95.9028972654546
ENSG00000004399	92.2829163625528	89.5007909631723	125.808828106089	117.638954378363
ENSG00000004455	103.062281692719	100.71799500129	104.852955337481	104.264859792674
ENSG00000004468	8.36566738666161	11.1055845611372	15.1177019793016	16.1149812447588
ENSG00000004478	129.004852714776	127.759226320292	96.9651575021563	96.6808563890175
ENSG00000004487	123.883181550031	124.518492756122	113.039648746703	110.742584653684
ENSG00000004534	96.0723537207786	96.3701573824994	96.7761520727508	103.502358520168
ENSG00000004660	52.6169666475864	52.6091752116638	42.8783160283145	44.4442691100029
ENSG00000004700	86.2742297939169	86.5267816272146	98.2020562359259	96.4269842468034
ENSG00000004766	50.8574391376418	51.5580740078824	62.2052770616503	62.7289076317981
ENSG00000004776	17.0005298821897	15.6442403634403	20.474728956232	39.8490698047087
ENSG00000004777	63.0028190935415	62.1532479528138	63.5483808173743	63.1678782599148
ENSG00000004779	94.3175080453724	91.4317419246187	83.2405399967799	77.1392284249366
ENSG00000004799	1.88604390952919	2.97616171931515	11.3588352436216	10.5199447004512
ENSG00000004838	3.06737581327198	3.2267674073197	8.04567737497229	12.5322923359677
ENSG00000004864	96.8492797978375	99.1738264224354	84.1627831840211	72.3828011987347
ENSG00000004866	58.7968740395751	57.5972250813346	75.9299999842268	70.8331076627913
ENSG00000004897	90.6052104538753	90.2275400905429	101.889109063074	103.45719856325
ENSG00000004948	21.0531787377997	17.3823455569073	28.1672844704853	9.03933909634307
ENSG00000004961	73.7209642397102	72.7722364110481	73.8136403535255	69.7136089654356
ENSG00000004975	80.8915941393201	81.8840681364449	87.9406414190592	90.1850979702675
ENSG00000005001	12.731524157342	14.853445890945	0.79731186475424	0.13907353129031
ENSG00000005007	104.609887742168	106.126633097361	99.575603323717	100.981864973757
ENSG00000005020	37.7799547837349	38.7972333345506	60.0911583609227	58.1009427215598
ENSG00000005022	130.246322935778	129.624923265116	117.128424508672	113.855052287183
ENSG00000005059	51.8340777656735	46.1314125031374	46.3633292179244	39.3423549621468
ENSG00000005075	76.1651734001642	74.797738236733	77.9268853842194	74.4463643351731
ENSG00000005100	99.8786633957594	97.0881253316441	76.6870351868643	73.7792428272945
ENSG00000005102	0.488715994356119	0.612222221520068	39.6312759827406	37.0404742408121
ENSG00000005108	12.9994424370649	13.5994317381593	58.2195544960815	63.3927765910331
ENSG00000005156	95.5673170993257	97.40053747783	79.2715303735897	81.5302908996909
ENSG00000005175	85.3478749969695	86.4445394611688	81.5335239262825	79.4259300324249
ENSG00000005187	47.0976815911451	54.2404832211439	39.1418596948614	31.9050015093368
ENSG00000005189	39.9312692013314	41.4620990499794	35.719512638829	33.1309473919645
ENSG00000005194	91.6717554519416	91.0835030440485	88.820606054943	82.4526838281973
ENSG00000005206	74.0103653620172	74.3409549661015	84.4726482098969	87.5093546345519
ENSG00000005238	43.4192246560477	42.6950095744834	81.54906057867	77.781830032544
ENSG00000005243	1.64734385102397	0.913979139255477	53.5159091789464	67.8985728436375
ENSG00000005249	84.5333169797725	82.9855963745682	61.7839121472227	48.9235356520382
ENSG00000005302	64.023899861708	59.4544722651571	76.5489988667763	75.8611987563567
ENSG00000005339	88.9471998275772	86.1243961444897	93.8793213782555	100.421144150111
ENSG00000005379	43.4617267787561	45.6014061749641	15.6211815260791	7.93031761950102
ENSG00000005436	51.7113140858872	54.6963971737356	56.6157730779008	58.2178989211268
ENSG00000005448	73.6881424746194	74.6448258248265	63.2120416982653	60.3557129639315
ENSG00000005469	34.6044353250818	38.857324564435	50.3058968282612	53.9741432359246
ENSG00000005471	21.6539662082823	25.7638076064146	8.87924070553676	5.01047130910829
ENSG00000005483	80.1843162796314	80.1234488484813	95.2970355940848	95.2208772861323
ENSG00000005486	69.8223927893433	68.7160115788541	81.9426268933255	81.8723448314018
ENSG00000005513	54.0234433469413	47.4717849777226	25.9633449801926	41.8665816330071
ENSG00000005700	83.217188562263	82.7134598390828	97.9167763062132	99.8664249613657
ENSG00000005801	89.0215330315718	86.3215960484698	69.492258662388	61.9164497626123
ENSG00000005810	82.1657619794439	80.7277616080462	93.0954543845491	96.1786497585533
ENSG00000005812	59.7174604506093	61.7455712099122	88.4464196708982	90.7819026581478
ENSG00000005882	58.2553337543074	59.3369646623434	77.3046288189588	72.3755524696772
ENSG00000005884	74.4390952249232	73.7099115569442	98.2078731819239	77.9390431058934
ENSG00000005889	70.5350510364528	61.9958498897825	82.564956034517	77.4789848575788
ENSG00000005893	87.6244365831292	87.758255747612	111.862346985249	115.464783514809
ENSG00000005961	47.1551615346569	46.4888520649206	9.11681246614532	14.4910933450539
ENSG00000006007	92.0877374646769	93.6743842354438	98.7131243080713	92.3639691862344
ENSG00000006015	68.4325984340801	67.9397357502579	70.3971476690904	72.5925569351398
ENSG00000006016	76.6680174862704	58.0128312919731	23.8138538446811	25.6497046291488
ENSG00000006025	38.3022867314594	41.2787158125661	55.2230576645962	55.6240929073706
ENSG00000006042	90.5534151062001	85.9921140926366	95.1417004088494	96.9900633808545
ENSG00000006047	62.1861487626101	60.5144810050777	7.1947306918146	13.3468390412432
ENSG00000006062	41.1251203425427	45.1311297608828	67.2603328407921	68.4972376052614
ENSG00000006071	11.7194564718534	13.1168907828044	1.09827681772245	0.0984338737181172
ENSG00000006118	79.2022247710194	80.4908445474339	102.673792515574	98.2989890558424
ENSG00000006125	118.885496794946	119.821001540828	126.580928553616	127.374222927955
ENSG00000006128	14.5641454745258	19.344187106007	7.04042331658502	9.38533794229707
