Num	Met_ID	Met_name
149	m00090p	(4R,8R,12R)-trimethyl-(2E)-tridecenoyl-CoA
150	m00091m	(4Z,7Z,10Z)-hexadecatrienoyl-CoA
151	m00092c	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine
152	m00092m	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine
153	m00092r	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine
154	m00093c	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA
155	m00093m	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA
156	m00093p	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA
157	m00093r	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA
158	m00094c	(4Z,7Z,10Z,13Z,16Z)-DPA
159	m00094l	(4Z,7Z,10Z,13Z,16Z)-DPA
160	m00094r	(4Z,7Z,10Z,13Z,16Z)-DPA
161	m00094s	(4Z,7Z,10Z,13Z,16Z)-DPA
162	m00095c	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA
163	m00095m	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA
164	m00095p	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA
165	m00095r	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA
166	m00097s	(5-L-glutamyl)-L-amino acid
167	m00098c	(5S,6S)-epoxy-(15R)-hydroxy-ETE
168	m00098p	(5S,6S)-epoxy-(15R)-hydroxy-ETE
169	m00098r	(5S,6S)-epoxy-(15R)-hydroxy-ETE
170	m00099m	(5Z)-dodecenoyl-CoA
171	m00099p	(5Z)-dodecenoyl-CoA
172	m00100c	(5Z,8Z,11Z)-eicosatrienoylcarnitine
173	m00100m	(5Z,8Z,11Z)-eicosatrienoylcarnitine
174	m00100r	(5Z,8Z,11Z)-eicosatrienoylcarnitine
175	m00101c	(5Z,8Z,11Z)-eicosatrienoyl-CoA
176	m00101m	(5Z,8Z,11Z)-eicosatrienoyl-CoA
177	m00101r	(5Z,8Z,11Z)-eicosatrienoyl-CoA
178	m00102c	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoylcarnitine
179	m00102m	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoylcarnitine
180	m00102r	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoylcarnitine
181	m00103c	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA
182	m00103m	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA
183	m00103r	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA
184	m00104c	(6Z,9Z)-octadecadienoic acid
185	m00104r	(6Z,9Z)-octadecadienoic acid
186	m00104s	(6Z,9Z)-octadecadienoic acid
187	m00105c	(6Z,9Z)-octadecadienoylcarnitine
188	m00105m	(6Z,9Z)-octadecadienoylcarnitine
189	m00105r	(6Z,9Z)-octadecadienoylcarnitine
190	m00106c	(6Z,9Z)-octadecadienoyl-CoA
191	m00106m	(6Z,9Z)-octadecadienoyl-CoA
192	m00106r	(6Z,9Z)-octadecadienoyl-CoA
193	m00107c	(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine
194	m00107m	(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine
195	m00107r	(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine
196	m00108c	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA
197	m00108m	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA
198	m00108r	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA
199	m00109c	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine
200	m00109r	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine
201	m00110c	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA
202	m00110p	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA
203	m00110r	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA
204	m00111c	(6Z,9Z,12Z,15Z,18Z)-TPA
205	m00111r	(6Z,9Z,12Z,15Z,18Z)-TPA
206	m00111s	(6Z,9Z,12Z,15Z,18Z)-TPA
207	m00112c	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoylcarnitine
208	m00112r	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoylcarnitine
209	m00113c	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA
210	m00113p	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA
211	m00113r	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA
212	m00114c	(6Z,9Z,12Z,15Z,18Z,21Z)-THA
213	m00114r	(6Z,9Z,12Z,15Z,18Z,21Z)-THA
214	m00114s	(6Z,9Z,12Z,15Z,18Z,21Z)-THA
215	m00115c	(7Z)-octadecenoic acid
216	m00115s	(7Z)-octadecenoic acid
217	m00116c	(7Z)-octadecenoyl-CoA
218	m00116m	(7Z)-octadecenoyl-CoA
219	m00116r	(7Z)-octadecenoyl-CoA
220	m00117c	(7Z)-tetradecenoic acid
221	m00117r	(7Z)-tetradecenoic acid
222	m00117s	(7Z)-tetradecenoic acid
223	m00118c	(7Z)-tetradecenoyl-CoA
224	m00118m	(7Z)-tetradecenoyl-CoA
225	m00118p	(7Z)-tetradecenoyl-CoA
226	m00118r	(7Z)-tetradecenoyl-CoA
227	m00119c	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA
228	m00119m	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA
229	m00119r	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA
230	m00120c	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine
231	m00120m	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine
232	m00120r	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine
233	m00121c	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA
234	m00121m	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA
235	m00121r	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA
236	m00122c	(8Z,11Z)-eicosadienoylcarnitine
237	m00122m	(8Z,11Z)-eicosadienoylcarnitine
238	m00122r	(8Z,11Z)-eicosadienoylcarnitine
239	m00123c	(8Z,11Z)-eicosadienoyl-CoA
240	m00123m	(8Z,11Z)-eicosadienoyl-CoA
241	m00123r	(8Z,11Z)-eicosadienoyl-CoA
242	m00124c	(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine
243	m00124m	(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine
244	m00124r	(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine
245	m00125c	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA
246	m00125m	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA
247	m00125r	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA
248	m00126c	(9E)-octadecenoylcarnitine
249	m00126m	(9E)-octadecenoylcarnitine
250	m00126r	(9E)-octadecenoylcarnitine
251	m00127c	(9E)-octadecenoyl-CoA
252	m00127m	(9E)-octadecenoyl-CoA
253	m00127r	(9E)-octadecenoyl-CoA
254	m00128c	(9E)-tetradecenoic acid
255	m00128r	(9E)-tetradecenoic acid
256	m00128s	(9E)-tetradecenoic acid
257	m00129c	(9E)-tetradecenoyl-CoA
258	m00129m	(9E)-tetradecenoyl-CoA
259	m00129r	(9E)-tetradecenoyl-CoA
260	m00130c	(9Z,12Z,15Z,18Z)-tetracosatetraenoylcarnitine
261	m00130r	(9Z,12Z,15Z,18Z)-tetracosatetraenoylcarnitine
262	m00131c	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA
263	m00131p	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA
264	m00131r	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA
265	m00132c	(9Z,12Z,15Z,18Z)-TTA
266	m00132r	(9Z,12Z,15Z,18Z)-TTA
267	m00132s	(9Z,12Z,15Z,18Z)-TTA
268	m00133c	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoylcarnitine
269	m00133r	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoylcarnitine
270	m00134c	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA
271	m00134p	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA
272	m00134r	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA
273	m00135c	(9Z,12Z,15Z,18Z,21Z)-TPA
274	m00135r	(9Z,12Z,15Z,18Z,21Z)-TPA
275	m00135s	(9Z,12Z,15Z,18Z,21Z)-TPA
276	m00138r	(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)
277	m00139r	(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)
278	m00140r	(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)
279	m00141l	(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine
280	m00142g	(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)
281	m00143g	(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B1)
282	m00144g	(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B2)
283	m00145g	(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C)
284	m00146g	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (A)
285	m00147g	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B1)
286	m00148g	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B2)
287	m00149g	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C)
288	m00150g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)
289	m00151g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)
290	m00151r	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)
291	m00152g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)
292	m00153g	(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)
293	m00153r	(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)
294	m00154r	(Glc)3 (GlcNAc)2 (Man)9 (PP-Dol)1
295	m00157c	(R)-3-hydroxybutanoate
296	m00157m	(R)-3-hydroxybutanoate
297	m00157s	(R)-3-hydroxybutanoate
298	m00158c	(R)-3-hydroxybutanoyl-[ACP]
299	m00159m	(R)-3-hydroxybutanoyl-CoA
300	m00160c	(R)-3-hydroxydecanoyl-[ACP]
301	m00161c	(R)-3-hydroxyoctanoyl-[ACP]
302	m00162c	(R)-3-hydroxypalmitoyl-[ACP]
303	m00163c	(R)-4-phosphopantothenoyl-cysteine
304	m00163m	(R)-4-phosphopantothenoyl-cysteine
305	m00164c	(R)-5-diphosphomevalonate
306	m00165c	(R)-5-phosphomevalonate
307	m00166m	(R)-methylmalonyl-CoA
308	m00167c	(R)-mevalonate
309	m00167p	(R)-mevalonate
310	m00168c	(R)-S-lactoylglutathione
311	m00168m	(R)-S-lactoylglutathione
312	m00170m	(S)-3-hydroxy-11-cis-octadecenoyl-CoA
313	m00170p	(S)-3-hydroxy-11-cis-octadecenoyl-CoA
314	m00171m	(S)-3-hydroxy-2-methylbutyryl-CoA
315	m00172m	(S)-3-hydroxy-7-hexadecenoyl-CoA
316	m00172p	(S)-3-hydroxy-7-hexadecenoyl-CoA
317	m00173m	(S)-3-hydroxybutyryl-CoA
318	m00173p	(S)-3-hydroxybutyryl-CoA
319	m00174m	(S)-3-hydroxydodecanoyl-CoA
320	m00174p	(S)-3-hydroxydodecanoyl-CoA
321	m00175m	(S)-3-hydroxyhexadecanoyl-CoA
322	m00175p	(S)-3-hydroxyhexadecanoyl-CoA
323	m00176m	(S)-3-hydroxyoleyleoyl-CoA
324	m00176p	(S)-3-hydroxyoleyleoyl-CoA
325	m00177m	(S)-3-hydroxypalmitoleoyl-CoA
326	m00177p	(S)-3-hydroxypalmitoleoyl-CoA
327	m00178m	(S)-3-hydroxytetradecanoyl-CoA
328	m00178p	(S)-3-hydroxytetradecanoyl-CoA
329	m00179c	(S)-3-sulfolactate
330	m00179m	(S)-3-sulfolactate
331	m00180c	(S)-dihydroorotate
332	m00181m	(S)-hydroxydecanoyl-CoA
333	m00181p	(S)-hydroxydecanoyl-CoA
334	m00182m	(S)-hydroxyhexanoyl-CoA
335	m00182p	(S)-hydroxyhexanoyl-CoA
336	m00183m	(S)-hydroxyoctanoyl-CoA
337	m00183p	(S)-hydroxyoctanoyl-CoA
338	m00184c	[ACP]
339	m00185c	[apocarboxlase]
340	m00186c	[apotransferin]
341	m00190c	[myosin light chain]
342	m00191c	[myosin light chain]-phosphate
343	m00192c	[phosphorylase A]
344	m00193c	[phosphorylase B]
345	m00196c	[protein]
346	m00197c	[protein]-L-arginine
347	m00198l	[protein]-L-asparagine
348	m00198r	[protein]-L-asparagine
349	m00199c	[protein]-L-citrulline
350	m00204c	[protein]-L-lysine
351	m00204n	[protein]-L-lysine
352	m00205g	[protein]-L-serine
353	m00205l	[protein]-L-serine
354	m00205r	[protein]-L-serine
355	m00206c	[protein]-L-tyrosine
356	m00211c	[protein]-N6,N6,N6-trimethyl-L-lysine
357	m00211n	[protein]-N6,N6,N6-trimethyl-L-lysine
358	m00211r	[protein]-N6,N6,N6-trimethyl-L-lysine
359	m00212c	[protein]-N6,N6-dimethyl-L-lysine
360	m00212n	[protein]-N6,N6-dimethyl-L-lysine
361	m00213c	[protein]-N6-methyl-L-lysine
362	m00215c	[protein]-omega-N-(ADP-D-ribosyl)-L-arginine
363	m00218c	[protein]-tyrosine-phosphate
364	m00219c	[pyruvate dehydrogenase (acetyl transferring)]
365	m00220c	[pyruvate dehydrogenase (acetyl transferring)]-phosphate
366	m00223c	1-(1-alkenyl)-sn-glycero-3-phosphoethanolamine
367	m00226c	1-(methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol
368	m00228c	1,1-dichloroethylene
369	m00228s	1,1-dichloroethylene
370	m00229c	1,2,3,4-tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal
371	m00233c	1,2-diacylglycerol-bile-PC pool
372	m00234s	1,2-diacylglycerol-chylomicron pool
373	m00235c	1,2-diacylglycerol-LD-PC pool
374	m00236c	1,2-diacylglycerol-LD-PE pool
375	m00236r	1,2-diacylglycerol-LD-PE pool
376	m00237c	1,2-diacylglycerol-LD-PI pool
377	m00238c	1,2-diacylglycerol-LD-PS pool
378	m00239c	1,2-diacylglycerol-LD-SM pool
379	m00240c	1,2-diacylglycerol-LD-TAG pool
380	m00240n	1,2-diacylglycerol-LD-TAG pool
381	m00241s	1,2-diacylglycerol-VLDL pool
382	m00242c	1,2-dibromoethane
383	m00242s	1,2-dibromoethane
384	m00243c	1,2-dihydronaphthalene-1,2-diol
385	m00245c	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one
386	m00247c	1,3-bisphospho-D-glycerate
387	m00248c	1,3-diaminopropane
388	m00252c	10,11-dihydro-12-epi-LTB4
389	m00252m	10,11-dihydro-12-epi-LTB4
390	m00252p	10,11-dihydro-12-epi-LTB4
391	m00253c	10,11-dihydro-12-oxo-LTB4
392	m00253m	10,11-dihydro-12-oxo-LTB4
393	m00253p	10,11-dihydro-12-oxo-LTB4
394	m00254c	10,11-dihydro-12R-hydroxy-LTC4
395	m00254m	10,11-dihydro-12R-hydroxy-LTC4
396	m00254p	10,11-dihydro-12R-hydroxy-LTC4
397	m00255c	10,11-dihydro-20-dihydroxy-LTB4
398	m00255r	10,11-dihydro-20-dihydroxy-LTB4
399	m00256c	10,11-dihydro-20-trihydroxy-LTB4
400	m00256r	10,11-dihydro-20-trihydroxy-LTB4
401	m00257c	10,11-dihydro-LTB4
402	m00257m	10,11-dihydro-LTB4
403	m00257p	10,11-dihydro-LTB4
404	m00257r	10,11-dihydro-LTB4
405	m00258c	10,11-dihydro-LTB4-CoA
406	m00258m	10,11-dihydro-LTB4-CoA
407	m00258p	10,11-dihydro-LTB4-CoA
408	m00258r	10,11-dihydro-LTB4-CoA
409	m00259c	10,11-epoxy-(4Z,7Z)-hexadecadienoic acid
410	m00260c	10,13,16,19-docosatetraenoic acid
411	m00260s	10,13,16,19-docosatetraenoic acid
412	m00261c	10,13,16,19-docosatetraenoylcarnitine
413	m00261m	10,13,16,19-docosatetraenoylcarnitine
414	m00261r	10,13,16,19-docosatetraenoylcarnitine
415	m00262c	10,13,16,19-docosatetraenoyl-CoA
416	m00262m	10,13,16,19-docosatetraenoyl-CoA
417	m00262r	10,13,16,19-docosatetraenoyl-CoA
418	m00263c	10,13,16-docosatrienoylcarnitine
419	m00263m	10,13,16-docosatrienoylcarnitine
420	m00263r	10,13,16-docosatrienoylcarnitine
421	m00264c	10,13,16-docosatrienoyl-CoA
422	m00264m	10,13,16-docosatrienoyl-CoA
423	m00264r	10,13,16-docosatrienoyl-CoA
424	m00265c	10,13,16-docosatriynoic acid
425	m00265s	10,13,16-docosatriynoic acid
426	m00266c	10-formyl-THF
427	m00266l	10-formyl-THF
428	m00266m	10-formyl-THF
429	m00266s	10-formyl-THF
430	m00267c	10-formyl-THF-glu(5)
431	m00267l	10-formyl-THF-glu(5)
432	m00267m	10-formyl-THF-glu(5)
433	m00267s	10-formyl-THF-glu(5)
434	m00268c	10-formyl-THF-glu(6)
435	m00268l	10-formyl-THF-glu(6)
436	m00268m	10-formyl-THF-glu(6)
437	m00268s	10-formyl-THF-glu(6)
438	m00269c	10-formyl-THF-glu(7)
439	m00269l	10-formyl-THF-glu(7)
440	m00269m	10-formyl-THF-glu(7)
441	m00269s	10-formyl-THF-glu(7)
442	m00270c	10-HETE
443	m00274c	10-hydroxy-octadec-(12Z)-enoate-9-beta-D-glucuronide
444	m00274r	10-hydroxy-octadec-(12Z)-enoate-9-beta-D-glucuronide
445	m00276c	11,12,15-THETA
446	m00277c	11,12-DHET
447	m00278c	11,12-dihydroxy-(5E,7E,9E,14Z)-eicosatetraenoate
448	m00279c	11,12-EET
449	m00280c	11,14,15-THETA
450	m00286m	11-carboxy-alpha-chromanol
451	m00287m	11-carboxy-alpha-tocotrienol
452	m00288m	11-carboxy-gamma-chromanol
453	m00289m	11-carboxy-gamma-tocotrienol
